,param_learning_rate,param_n_estimators,split,accuracy,dataset
4535,0.1,70,0,0.5432692307692307,right_240x40
4536,0.1,70,1,0.6442307692307693,right_240x40
4537,0.1,70,2,0.5528846153846154,right_240x40
4538,0.1,70,3,0.6490384615384616,right_240x40
4539,0.1,70,4,0.5913461538461539,right_240x40
4540,0.1,80,0,0.5673076923076923,right_240x40
4541,0.1,80,1,0.625,right_240x40
4542,0.1,80,2,0.5673076923076923,right_240x40
4543,0.1,80,3,0.6634615384615384,right_240x40
4544,0.1,80,4,0.6009615384615384,right_240x40
4545,0.1,90,0,0.5480769230769231,right_240x40
4546,0.1,90,1,0.6105769230769231,right_240x40
4547,0.1,90,2,0.5576923076923077,right_240x40
4548,0.1,90,3,0.6490384615384616,right_240x40
4549,0.1,90,4,0.6009615384615384,right_240x40
4550,0.01,290,0,0.5384615384615384,right_240x40_fixed
4551,0.01,290,1,0.625,right_240x40_fixed
4552,0.01,290,2,0.6442307692307693,right_240x40_fixed
4553,0.01,290,3,0.6153846153846154,right_240x40_fixed
4554,0.01,290,4,0.5913461538461539,right_240x40_fixed
4555,0.01,300,0,0.5336538461538461,right_240x40_fixed
4556,0.01,300,1,0.6153846153846154,right_240x40_fixed
4557,0.01,300,2,0.6346153846153846,right_240x40_fixed
4558,0.01,300,3,0.625,right_240x40_fixed
4559,0.01,300,4,0.5913461538461539,right_240x40_fixed
4560,0.01,310,0,0.5480769230769231,right_240x40_fixed
4561,0.01,310,1,0.625,right_240x40_fixed
4562,0.01,310,2,0.6346153846153846,right_240x40_fixed
4563,0.01,310,3,0.625,right_240x40_fixed
4564,0.01,310,4,0.5865384615384616,right_240x40_fixed
4565,0.01,320,0,0.5384615384615384,right_240x40_fixed
4566,0.01,320,1,0.6201923076923077,right_240x40_fixed
4567,0.01,320,2,0.6346153846153846,right_240x40_fixed
4568,0.01,320,3,0.625,right_240x40_fixed
4569,0.01,320,4,0.5865384615384616,right_240x40_fixed
4570,0.01,330,0,0.5432692307692307,right_240x40_fixed
4571,0.01,330,1,0.6201923076923077,right_240x40_fixed
4572,0.01,330,2,0.6394230769230769,right_240x40_fixed
4573,0.01,330,3,0.625,right_240x40_fixed
4574,0.01,330,4,0.5913461538461539,right_240x40_fixed
4575,0.01,340,0,0.5432692307692307,right_240x40_fixed
4576,0.01,340,1,0.6298076923076923,right_240x40_fixed
4577,0.01,340,2,0.6346153846153846,right_240x40_fixed
4578,0.01,340,3,0.6298076923076923,right_240x40_fixed
4579,0.01,340,4,0.5817307692307693,right_240x40_fixed
4580,0.01,350,0,0.5576923076923077,right_240x40_fixed
4581,0.01,350,1,0.6201923076923077,right_240x40_fixed
4582,0.01,350,2,0.6298076923076923,right_240x40_fixed
4583,0.01,350,3,0.625,right_240x40_fixed
4584,0.01,350,4,0.5913461538461539,right_240x40_fixed
4585,0.01,360,0,0.5528846153846154,right_240x40_fixed
4586,0.01,360,1,0.6153846153846154,right_240x40_fixed
4587,0.01,360,2,0.6346153846153846,right_240x40_fixed
4588,0.01,360,3,0.625,right_240x40_fixed
4589,0.01,360,4,0.5913461538461539,right_240x40_fixed
4590,0.01,370,0,0.5625,right_240x40_fixed
4591,0.01,370,1,0.6105769230769231,right_240x40_fixed
4592,0.01,370,2,0.6298076923076923,right_240x40_fixed
4593,0.01,370,3,0.625,right_240x40_fixed
4594,0.01,370,4,0.5913461538461539,right_240x40_fixed
4595,0.01,380,0,0.5576923076923077,right_240x40_fixed
4596,0.01,380,1,0.6153846153846154,right_240x40_fixed
4597,0.01,380,2,0.6298076923076923,right_240x40_fixed
4598,0.01,380,3,0.6201923076923077,right_240x40_fixed
4599,0.01,380,4,0.5913461538461539,right_240x40_fixed
4600,0.01,390,0,0.5528846153846154,right_240x40_fixed
4601,0.01,390,1,0.6153846153846154,right_240x40_fixed
4602,0.01,390,2,0.6442307692307693,right_240x40_fixed
4603,0.01,390,3,0.6153846153846154,right_240x40_fixed
4604,0.01,390,4,0.5961538461538461,right_240x40_fixed
4605,0.02,170,0,0.5721153846153846,right_240x40_fixed
4606,0.02,170,1,0.6105769230769231,right_240x40_fixed
4607,0.02,170,2,0.5913461538461539,right_240x40_fixed
4608,0.02,170,3,0.5913461538461539,right_240x40_fixed
4609,0.02,170,4,0.6346153846153846,right_240x40_fixed
4610,0.02,180,0,0.5721153846153846,right_240x40_fixed
4611,0.02,180,1,0.6105769230769231,right_240x40_fixed
4612,0.02,180,2,0.5913461538461539,right_240x40_fixed
4613,0.02,180,3,0.5913461538461539,right_240x40_fixed
4614,0.02,180,4,0.6394230769230769,right_240x40_fixed
4615,0.02,190,0,0.5721153846153846,right_240x40_fixed
4616,0.02,190,1,0.6057692307692307,right_240x40_fixed
4617,0.02,190,2,0.6057692307692307,right_240x40_fixed
4618,0.02,190,3,0.5913461538461539,right_240x40_fixed
4619,0.02,190,4,0.6346153846153846,right_240x40_fixed
4620,0.02,200,0,0.5673076923076923,right_240x40_fixed
4621,0.02,200,1,0.6105769230769231,right_240x40_fixed
4622,0.02,200,2,0.6009615384615384,right_240x40_fixed
4623,0.02,200,3,0.5865384615384616,right_240x40_fixed
4624,0.02,200,4,0.6442307692307693,right_240x40_fixed
4625,0.02,210,0,0.5721153846153846,right_240x40_fixed
4626,0.02,210,1,0.6153846153846154,right_240x40_fixed
4627,0.02,210,2,0.5913461538461539,right_240x40_fixed
4628,0.02,210,3,0.6057692307692307,right_240x40_fixed
4629,0.02,210,4,0.625,right_240x40_fixed
4630,0.02,220,0,0.5673076923076923,right_240x40_fixed
4631,0.02,220,1,0.6009615384615384,right_240x40_fixed
4632,0.02,220,2,0.5913461538461539,right_240x40_fixed
4633,0.02,220,3,0.6105769230769231,right_240x40_fixed
4634,0.02,220,4,0.6346153846153846,right_240x40_fixed
4635,0.02,230,0,0.5817307692307693,right_240x40_fixed
4636,0.02,230,1,0.6153846153846154,right_240x40_fixed
4637,0.02,230,2,0.5961538461538461,right_240x40_fixed
4638,0.02,230,3,0.625,right_240x40_fixed
4639,0.02,230,4,0.6394230769230769,right_240x40_fixed
4640,0.02,240,0,0.5817307692307693,right_240x40_fixed
4641,0.02,240,1,0.6105769230769231,right_240x40_fixed
4642,0.02,240,2,0.5961538461538461,right_240x40_fixed
4643,0.02,240,3,0.6298076923076923,right_240x40_fixed
4644,0.02,240,4,0.6538461538461539,right_240x40_fixed
4645,0.02,250,0,0.5817307692307693,right_240x40_fixed
4646,0.02,250,1,0.6009615384615384,right_240x40_fixed
4647,0.02,250,2,0.5865384615384616,right_240x40_fixed
4648,0.02,250,3,0.625,right_240x40_fixed
4649,0.02,250,4,0.6346153846153846,right_240x40_fixed
4650,0.02,260,0,0.5721153846153846,right_240x40_fixed
4651,0.02,260,1,0.6057692307692307,right_240x40_fixed
4652,0.02,260,2,0.5817307692307693,right_240x40_fixed
4653,0.02,260,3,0.625,right_240x40_fixed
4654,0.02,260,4,0.6346153846153846,right_240x40_fixed
4655,0.02,270,0,0.5769230769230769,right_240x40_fixed
4656,0.02,270,1,0.6153846153846154,right_240x40_fixed
4657,0.02,270,2,0.5817307692307693,right_240x40_fixed
4658,0.02,270,3,0.6298076923076923,right_240x40_fixed
4659,0.02,270,4,0.6298076923076923,right_240x40_fixed
4660,0.03,70,0,0.5432692307692307,right_240x40_fixed
4661,0.03,70,1,0.6105769230769231,right_240x40_fixed
4662,0.03,70,2,0.6105769230769231,right_240x40_fixed
4663,0.03,70,3,0.6105769230769231,right_240x40_fixed
4664,0.03,70,4,0.6105769230769231,right_240x40_fixed
4665,0.03,80,0,0.5480769230769231,right_240x40_fixed
4666,0.03,80,1,0.5865384615384616,right_240x40_fixed
4667,0.03,80,2,0.6105769230769231,right_240x40_fixed
4668,0.03,80,3,0.6009615384615384,right_240x40_fixed
4669,0.03,80,4,0.6153846153846154,right_240x40_fixed
4670,0.03,90,0,0.5528846153846154,right_240x40_fixed
4671,0.03,90,1,0.5961538461538461,right_240x40_fixed
4672,0.03,90,2,0.6057692307692307,right_240x40_fixed
4673,0.03,90,3,0.5913461538461539,right_240x40_fixed
4674,0.03,90,4,0.625,right_240x40_fixed
4675,0.03,100,0,0.5528846153846154,right_240x40_fixed
4676,0.03,100,1,0.5817307692307693,right_240x40_fixed
4677,0.03,100,2,0.6201923076923077,right_240x40_fixed
4678,0.03,100,3,0.6009615384615384,right_240x40_fixed
4679,0.03,100,4,0.625,right_240x40_fixed
4680,0.03,110,0,0.5528846153846154,right_240x40_fixed
4681,0.03,110,1,0.5721153846153846,right_240x40_fixed
4682,0.03,110,2,0.5961538461538461,right_240x40_fixed
4683,0.03,110,3,0.5961538461538461,right_240x40_fixed
4684,0.03,110,4,0.625,right_240x40_fixed
4685,0.03,120,0,0.5480769230769231,right_240x40_fixed
4686,0.03,120,1,0.5865384615384616,right_240x40_fixed
4687,0.03,120,2,0.6153846153846154,right_240x40_fixed
4688,0.03,120,3,0.6057692307692307,right_240x40_fixed
4689,0.03,120,4,0.6201923076923077,right_240x40_fixed
4690,0.03,130,0,0.5528846153846154,right_240x40_fixed
4691,0.03,130,1,0.5817307692307693,right_240x40_fixed
4692,0.03,130,2,0.625,right_240x40_fixed
4693,0.03,130,3,0.6105769230769231,right_240x40_fixed
4694,0.03,130,4,0.6057692307692307,right_240x40_fixed
4695,0.03,140,0,0.5528846153846154,right_240x40_fixed
4696,0.03,140,1,0.6009615384615384,right_240x40_fixed
4697,0.03,140,2,0.6153846153846154,right_240x40_fixed
4698,0.03,140,3,0.6105769230769231,right_240x40_fixed
4699,0.03,140,4,0.6346153846153846,right_240x40_fixed
4700,0.03,150,0,0.5576923076923077,right_240x40_fixed
4701,0.03,150,1,0.5817307692307693,right_240x40_fixed
4702,0.03,150,2,0.6201923076923077,right_240x40_fixed
4703,0.03,150,3,0.6105769230769231,right_240x40_fixed
4704,0.03,150,4,0.6298076923076923,right_240x40_fixed
4705,0.03,160,0,0.5528846153846154,right_240x40_fixed
4706,0.03,160,1,0.6057692307692307,right_240x40_fixed
4707,0.03,160,2,0.6201923076923077,right_240x40_fixed
4708,0.03,160,3,0.6009615384615384,right_240x40_fixed
4709,0.03,160,4,0.6394230769230769,right_240x40_fixed
4710,0.03,170,0,0.5576923076923077,right_240x40_fixed
4711,0.03,170,1,0.6105769230769231,right_240x40_fixed
4712,0.03,170,2,0.6298076923076923,right_240x40_fixed
4713,0.03,170,3,0.6105769230769231,right_240x40_fixed
4714,0.03,170,4,0.6394230769230769,right_240x40_fixed
4715,0.04,70,0,0.5721153846153846,right_240x40_fixed
4716,0.04,70,1,0.5769230769230769,right_240x40_fixed
4717,0.04,70,2,0.6442307692307693,right_240x40_fixed
4718,0.04,70,3,0.625,right_240x40_fixed
4719,0.04,70,4,0.5865384615384616,right_240x40_fixed
4720,0.04,80,0,0.5913461538461539,right_240x40_fixed
4721,0.04,80,1,0.5721153846153846,right_240x40_fixed
4722,0.04,80,2,0.6105769230769231,right_240x40_fixed
4723,0.04,80,3,0.6298076923076923,right_240x40_fixed
4724,0.04,80,4,0.5865384615384616,right_240x40_fixed
4725,0.04,90,0,0.5721153846153846,right_240x40_fixed
4726,0.04,90,1,0.5817307692307693,right_240x40_fixed
4727,0.04,90,2,0.6105769230769231,right_240x40_fixed
4728,0.04,90,3,0.6201923076923077,right_240x40_fixed
4729,0.04,90,4,0.5673076923076923,right_240x40_fixed
4730,0.04,100,0,0.5817307692307693,right_240x40_fixed
4731,0.04,100,1,0.5721153846153846,right_240x40_fixed
4732,0.04,100,2,0.6153846153846154,right_240x40_fixed
4733,0.04,100,3,0.6057692307692307,right_240x40_fixed
4734,0.04,100,4,0.6057692307692307,right_240x40_fixed
4735,0.04,110,0,0.5576923076923077,right_240x40_fixed
4736,0.04,110,1,0.5865384615384616,right_240x40_fixed
4737,0.04,110,2,0.6201923076923077,right_240x40_fixed
4738,0.04,110,3,0.6298076923076923,right_240x40_fixed
4739,0.04,110,4,0.5817307692307693,right_240x40_fixed
4740,0.04,120,0,0.5576923076923077,right_240x40_fixed
4741,0.04,120,1,0.5913461538461539,right_240x40_fixed
4742,0.04,120,2,0.625,right_240x40_fixed
4743,0.04,120,3,0.625,right_240x40_fixed
4744,0.04,120,4,0.5913461538461539,right_240x40_fixed
4745,0.04,130,0,0.5528846153846154,right_240x40_fixed
4746,0.04,130,1,0.5817307692307693,right_240x40_fixed
4747,0.04,130,2,0.5913461538461539,right_240x40_fixed
4748,0.04,130,3,0.6442307692307693,right_240x40_fixed
4749,0.04,130,4,0.5913461538461539,right_240x40_fixed
4750,0.04,140,0,0.5576923076923077,right_240x40_fixed
4751,0.04,140,1,0.5721153846153846,right_240x40_fixed
4752,0.04,140,2,0.6201923076923077,right_240x40_fixed
4753,0.04,140,3,0.6346153846153846,right_240x40_fixed
4754,0.04,140,4,0.6009615384615384,right_240x40_fixed
4755,0.04,150,0,0.5673076923076923,right_240x40_fixed
4756,0.04,150,1,0.5721153846153846,right_240x40_fixed
4757,0.04,150,2,0.5961538461538461,right_240x40_fixed
4758,0.04,150,3,0.6442307692307693,right_240x40_fixed
4759,0.04,150,4,0.6105769230769231,right_240x40_fixed
4760,0.04,160,0,0.5576923076923077,right_240x40_fixed
4761,0.04,160,1,0.5769230769230769,right_240x40_fixed
4762,0.04,160,2,0.6057692307692307,right_240x40_fixed
4763,0.04,160,3,0.6346153846153846,right_240x40_fixed
4764,0.04,160,4,0.6153846153846154,right_240x40_fixed
4765,0.04,170,0,0.5576923076923077,right_240x40_fixed
4766,0.04,170,1,0.5913461538461539,right_240x40_fixed
4767,0.04,170,2,0.6153846153846154,right_240x40_fixed
4768,0.04,170,3,0.6298076923076923,right_240x40_fixed
4769,0.04,170,4,0.625,right_240x40_fixed
4770,0.05,10,0,0.5384615384615384,right_240x40_fixed
4771,0.05,10,1,0.5721153846153846,right_240x40_fixed
4772,0.05,10,2,0.5673076923076923,right_240x40_fixed
4773,0.05,10,3,0.5817307692307693,right_240x40_fixed
4774,0.05,10,4,0.5673076923076923,right_240x40_fixed
4775,0.05,20,0,0.5576923076923077,right_240x40_fixed
4776,0.05,20,1,0.6298076923076923,right_240x40_fixed
4777,0.05,20,2,0.5913461538461539,right_240x40_fixed
4778,0.05,20,3,0.5865384615384616,right_240x40_fixed
4779,0.05,20,4,0.5625,right_240x40_fixed
4780,0.05,30,0,0.5192307692307693,right_240x40_fixed
4781,0.05,30,1,0.6394230769230769,right_240x40_fixed
4782,0.05,30,2,0.5721153846153846,right_240x40_fixed
4783,0.05,30,3,0.6009615384615384,right_240x40_fixed
4784,0.05,30,4,0.5865384615384616,right_240x40_fixed
4785,0.05,40,0,0.5240384615384616,right_240x40_fixed
4786,0.05,40,1,0.6538461538461539,right_240x40_fixed
4787,0.05,40,2,0.5432692307692307,right_240x40_fixed
4788,0.05,40,3,0.5528846153846154,right_240x40_fixed
4789,0.05,40,4,0.6153846153846154,right_240x40_fixed
4790,0.05,50,0,0.5240384615384616,right_240x40_fixed
4791,0.05,50,1,0.6538461538461539,right_240x40_fixed
4792,0.05,50,2,0.5432692307692307,right_240x40_fixed
4793,0.05,50,3,0.5865384615384616,right_240x40_fixed
4794,0.05,50,4,0.6153846153846154,right_240x40_fixed
4795,0.05,60,0,0.5240384615384616,right_240x40_fixed
4796,0.05,60,1,0.6153846153846154,right_240x40_fixed
4797,0.05,60,2,0.5769230769230769,right_240x40_fixed
4798,0.05,60,3,0.6057692307692307,right_240x40_fixed
4799,0.05,60,4,0.625,right_240x40_fixed
4800,0.05,70,0,0.5192307692307693,right_240x40_fixed
4801,0.05,70,1,0.5961538461538461,right_240x40_fixed
4802,0.05,70,2,0.5865384615384616,right_240x40_fixed
4803,0.05,70,3,0.6153846153846154,right_240x40_fixed
4804,0.05,70,4,0.6298076923076923,right_240x40_fixed
4805,0.05,80,0,0.5528846153846154,right_240x40_fixed
4806,0.05,80,1,0.6057692307692307,right_240x40_fixed
4807,0.05,80,2,0.5913461538461539,right_240x40_fixed
4808,0.05,80,3,0.6009615384615384,right_240x40_fixed
4809,0.05,80,4,0.6346153846153846,right_240x40_fixed
4810,0.05,90,0,0.5432692307692307,right_240x40_fixed
4811,0.05,90,1,0.6057692307692307,right_240x40_fixed
4812,0.05,90,2,0.5913461538461539,right_240x40_fixed
4813,0.05,90,3,0.6153846153846154,right_240x40_fixed
4814,0.05,90,4,0.625,right_240x40_fixed
4815,0.05,100,0,0.5432692307692307,right_240x40_fixed
4816,0.05,100,1,0.5961538461538461,right_240x40_fixed
4817,0.05,100,2,0.5769230769230769,right_240x40_fixed
4818,0.05,100,3,0.6153846153846154,right_240x40_fixed
4819,0.05,100,4,0.6201923076923077,right_240x40_fixed
4820,0.05,110,0,0.5384615384615384,right_240x40_fixed
4821,0.05,110,1,0.6009615384615384,right_240x40_fixed
4822,0.05,110,2,0.5817307692307693,right_240x40_fixed
4823,0.05,110,3,0.6105769230769231,right_240x40_fixed
4824,0.05,110,4,0.6298076923076923,right_240x40_fixed
4825,0.06,30,0,0.5528846153846154,right_240x40_fixed
4826,0.06,30,1,0.5961538461538461,right_240x40_fixed
4827,0.06,30,2,0.5384615384615384,right_240x40_fixed
4828,0.06,30,3,0.5817307692307693,right_240x40_fixed
4829,0.06,30,4,0.6346153846153846,right_240x40_fixed
4830,0.06,40,0,0.5240384615384616,right_240x40_fixed
4831,0.06,40,1,0.5961538461538461,right_240x40_fixed
4832,0.06,40,2,0.5096153846153846,right_240x40_fixed
4833,0.06,40,3,0.6057692307692307,right_240x40_fixed
4834,0.06,40,4,0.625,right_240x40_fixed
4835,0.06,50,0,0.4951923076923077,right_240x40_fixed
4836,0.06,50,1,0.5769230769230769,right_240x40_fixed
4837,0.06,50,2,0.5625,right_240x40_fixed
4838,0.06,50,3,0.6105769230769231,right_240x40_fixed
4839,0.06,50,4,0.625,right_240x40_fixed
4840,0.06,60,0,0.5096153846153846,right_240x40_fixed
4841,0.06,60,1,0.5625,right_240x40_fixed
4842,0.06,60,2,0.5673076923076923,right_240x40_fixed
4843,0.06,60,3,0.6105769230769231,right_240x40_fixed
4844,0.06,60,4,0.6394230769230769,right_240x40_fixed
4845,0.06,70,0,0.5192307692307693,right_240x40_fixed
4846,0.06,70,1,0.5961538461538461,right_240x40_fixed
4847,0.06,70,2,0.5625,right_240x40_fixed
4848,0.06,70,3,0.625,right_240x40_fixed
4849,0.06,70,4,0.6538461538461539,right_240x40_fixed
4850,0.06,80,0,0.5192307692307693,right_240x40_fixed
4851,0.06,80,1,0.5769230769230769,right_240x40_fixed
4852,0.06,80,2,0.5769230769230769,right_240x40_fixed
4853,0.06,80,3,0.6201923076923077,right_240x40_fixed
4854,0.06,80,4,0.6346153846153846,right_240x40_fixed
4855,0.06,90,0,0.5144230769230769,right_240x40_fixed
4856,0.06,90,1,0.5625,right_240x40_fixed
4857,0.06,90,2,0.5865384615384616,right_240x40_fixed
4858,0.06,90,3,0.6298076923076923,right_240x40_fixed
4859,0.06,90,4,0.6442307692307693,right_240x40_fixed
4860,0.06,100,0,0.5144230769230769,right_240x40_fixed
4861,0.06,100,1,0.5913461538461539,right_240x40_fixed
4862,0.06,100,2,0.5817307692307693,right_240x40_fixed
4863,0.06,100,3,0.6490384615384616,right_240x40_fixed
4864,0.06,100,4,0.6490384615384616,right_240x40_fixed
4865,0.06,110,0,0.5384615384615384,right_240x40_fixed
4866,0.06,110,1,0.6057692307692307,right_240x40_fixed
4867,0.06,110,2,0.5817307692307693,right_240x40_fixed
4868,0.06,110,3,0.6394230769230769,right_240x40_fixed
4869,0.06,110,4,0.625,right_240x40_fixed
4870,0.06,120,0,0.5384615384615384,right_240x40_fixed
4871,0.06,120,1,0.6009615384615384,right_240x40_fixed
4872,0.06,120,2,0.6009615384615384,right_240x40_fixed
4873,0.06,120,3,0.6298076923076923,right_240x40_fixed
4874,0.06,120,4,0.6201923076923077,right_240x40_fixed
4875,0.06,130,0,0.5336538461538461,right_240x40_fixed
4876,0.06,130,1,0.6105769230769231,right_240x40_fixed
4877,0.06,130,2,0.5961538461538461,right_240x40_fixed
4878,0.06,130,3,0.6298076923076923,right_240x40_fixed
4879,0.06,130,4,0.6105769230769231,right_240x40_fixed
4880,0.07,10,0,0.5096153846153846,right_240x40_fixed
4881,0.07,10,1,0.5721153846153846,right_240x40_fixed
4882,0.07,10,2,0.5913461538461539,right_240x40_fixed
4883,0.07,10,3,0.5432692307692307,right_240x40_fixed
4884,0.07,10,4,0.5576923076923077,right_240x40_fixed
4885,0.07,20,0,0.5144230769230769,right_240x40_fixed
4886,0.07,20,1,0.6105769230769231,right_240x40_fixed
4887,0.07,20,2,0.5432692307692307,right_240x40_fixed
4888,0.07,20,3,0.5769230769230769,right_240x40_fixed
4889,0.07,20,4,0.6153846153846154,right_240x40_fixed
4890,0.07,30,0,0.5192307692307693,right_240x40_fixed
4891,0.07,30,1,0.6057692307692307,right_240x40_fixed
4892,0.07,30,2,0.5721153846153846,right_240x40_fixed
4893,0.07,30,3,0.5721153846153846,right_240x40_fixed
4894,0.07,30,4,0.6009615384615384,right_240x40_fixed
4895,0.07,40,0,0.5432692307692307,right_240x40_fixed
4896,0.07,40,1,0.6009615384615384,right_240x40_fixed
4897,0.07,40,2,0.5480769230769231,right_240x40_fixed
4898,0.07,40,3,0.5817307692307693,right_240x40_fixed
4899,0.07,40,4,0.6201923076923077,right_240x40_fixed
4900,0.07,50,0,0.5432692307692307,right_240x40_fixed
4901,0.07,50,1,0.6105769230769231,right_240x40_fixed
4902,0.07,50,2,0.5625,right_240x40_fixed
4903,0.07,50,3,0.5865384615384616,right_240x40_fixed
4904,0.07,50,4,0.6105769230769231,right_240x40_fixed
4905,0.07,60,0,0.5480769230769231,right_240x40_fixed
4906,0.07,60,1,0.6009615384615384,right_240x40_fixed
4907,0.07,60,2,0.5769230769230769,right_240x40_fixed
4908,0.07,60,3,0.5769230769230769,right_240x40_fixed
4909,0.07,60,4,0.6105769230769231,right_240x40_fixed
4910,0.07,70,0,0.5721153846153846,right_240x40_fixed
4911,0.07,70,1,0.6057692307692307,right_240x40_fixed
4912,0.07,70,2,0.5865384615384616,right_240x40_fixed
4913,0.07,70,3,0.5721153846153846,right_240x40_fixed
4914,0.07,70,4,0.625,right_240x40_fixed
4915,0.07,80,0,0.5576923076923077,right_240x40_fixed
4916,0.07,80,1,0.5865384615384616,right_240x40_fixed
